,host_is_superhost,zipcode,bathrooms,bedrooms,beds,bed_type_Real Bed,bed_type_Futon,bed_type_Couch,bed_type_Pull-out Sofa,bed_type_Airbed,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability_1,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable_1,instant_bookable_0,cancellation_policy_strict_14_with_grace_period,cancellation_policy_moderate,cancellation_policy_flexible,cancellation_policy_super_strict_60,cancellation_policy_super_strict_30,cancellation_policy_strict,require_guest_profile_picture_0,require_guest_profile_picture_1,require_guest_phone_verification_0,require_guest_phone_verification_1,calculated_host_listings_count,reviews_per_month,latitude,longitude,host_days,first_review_days,last_review_days,avg_price
8476,0.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,49.0,0.0,20.0,1,0.0,1,22,1,0,0,0,0,35,95.0,10.0,9.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0,0,0,1,0,1,0,3,4.13,47.67119,-122.28925,447.0,251.0,85.0,112.78781038374717
8477,0.0,98105.0,1.0,2.0,3.0,1,0,0,0,0,160.0,150.0,120.0,2,10.0,18,1125,1,26,56,86,361,4,70.0,7.0,6.0,10.0,10.0,10.0,7.0,1,0,1,0,0,0,0,0,1,0,1,0,5,2.0,47.65875,-122.32857,3362.0,57.0,20.0,112.78781038374717
8478,1.0,98105.0,1.0,2.0,4.0,1,0,0,0,0,160.0,0.0,80.0,4,0.0,1,1125,1,16,32,32,32,20,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,1,0,0,0,0,1,0,1,0,1,3.8,47.66867,-122.30757,2018.0,155.0,4.0,112.78781038374717
8479,0.0,98105.0,1.0,2.0,2.0,1,0,0,0,0,84.0,0.0,35.0,1,0.0,1,25,1,0,0,0,0,10,80.0,9.0,8.0,10.0,10.0,10.0,9.0,0,1,1,0,0,0,0,0,1,0,1,0,3,1.44,47.67175,-122.28916000000001,447.0,206.0,94.0,112.78781038374717
8480,1.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,89.0,400.0,30.0,1,0.0,3,29,1,0,0,0,0,7,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,1,0,0,0,0,1,0,1,0,7,0.89,47.66494,-122.30187,1308.0,233.0,146.0,112.78781038374717
8481,1.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,89.0,300.0,30.0,1,0.0,3,29,1,0,0,0,0,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,1,0,0,0,0,1,0,1,0,7,0.38,47.666129999999995,-122.30197,1308.0,233.0,213.0,112.78781038374717
8482,0.0,98105.0,1.0,2.0,3.0,1,0,0,0,0,156.0,200.0,60.0,4,10.0,1,30,1,0,0,0,0,23,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,1,0,0,0,0,0,1,0,1,0,3,3.14,47.66899,-122.31838,270.0,217.0,90.0,112.78781038374717
8483,0.0,98105.0,2.0,5.0,6.0,1,0,0,0,0,268.0,500.0,200.0,8,20.0,1,30,1,0,0,0,0,9,91.0,9.0,10.0,10.0,10.0,10.0,9.0,1,0,1,0,0,0,0,0,1,0,1,0,3,1.63,47.671040000000005,-122.31851,270.0,163.0,88.0,112.78781038374717
8484,1.0,98105.0,1.0,0.0,1.0,1,0,0,0,0,79.0,350.0,75.0,1,0.0,2,28,1,28,40,40,40,25,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,1,3.99,47.66638,-122.32018000000001,1987.0,185.0,27.0,112.78781038374717
8485,1.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,119.0,300.0,65.0,2,25.0,2,150,1,11,22,40,241,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,1,0.81,47.65498,-122.27718,966.0,183.0,52.0,112.78781038374717
8486,1.0,98105.0,1.0,1.0,2.0,1,0,0,0,0,59.0,500.0,49.0,1,0.0,30,1125,1,0,19,49,121,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,1,0,0,0,0,1,0,1,0,2,0.16,47.6655,-122.2843,1126.0,188.0,190.0,112.78781038374717
8487,0.0,98105.0,1.0,0.0,0.0,1,0,0,0,0,79.0,0.0,55.0,1,0.0,2,2,1,27,57,87,177,30,93.0,10.0,10.0,9.0,10.0,10.0,10.0,1,0,0,1,0,0,0,0,1,0,1,0,2,4.81,47.65945,-122.31903,1270.0,184.0,18.0,112.78781038374717
8488,0.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,89.0,175.0,60.0,1,15.0,1,1125,1,27,57,87,87,2,90.0,9.0,9.0,10.0,9.0,10.0,8.0,0,1,0,1,0,0,0,0,1,0,1,0,46,0.39,47.65922,-122.31821000000001,2672.0,150.0,61.0,112.78781038374717
8489,1.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,75.0,0.0,75.0,2,0.0,2,1125,1,0,7,25,25,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,1,3.64,47.66353,-122.32368000000001,1688.0,104.0,11.0,112.78781038374717
8490,1.0,98105.0,1.0,1.0,2.0,1,0,0,0,0,120.0,200.0,50.0,1,0.0,1,1125,1,28,56,86,86,37,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,1,0,0,0,0,1,0,1,0,2,6.42,47.669579999999996,-122.32565,1812.0,170.0,15.0,112.78781038374717
8491,0.0,98105.0,1.0,2.0,3.0,1,0,0,0,0,155.0,0.0,75.0,1,0.0,2,21,1,15,36,66,166,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,1,0,0,0,1,0,1,0,1,3.8,47.66561,-122.27211000000001,1959.0,68.0,11.0,112.78781038374717
8492,0.0,98105.0,1.0,0.0,1.0,1,0,0,0,0,78.0,100.0,50.0,1,0.0,2,1125,1,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,0,0,0,1,0,1,0,5,0.31,47.66985,-122.31447,173.0,93.0,95.0,112.78781038374717
8493,0.0,98105.0,1.0,0.0,1.0,1,0,0,0,0,86.0,100.0,50.0,1,0.0,2,1125,1,0,0,0,0,8,88.0,9.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,0,0,0,1,0,1,0,5,1.46,47.66944,-122.31443,173.0,161.0,75.0,112.78781038374717
8494,0.0,98105.0,1.0,0.0,1.0,1,0,0,0,0,88.0,100.0,50.0,1,0.0,2,1125,1,0,0,0,0,9,87.0,9.0,10.0,10.0,9.0,10.0,9.0,1,0,1,0,0,0,0,0,1,0,1,0,5,2.03,47.67123,-122.31268,173.0,130.0,63.0,112.78781038374717
8495,0.0,98105.0,1.0,1.0,2.0,1,0,0,0,0,150.0,100.0,65.0,1,0.0,1,80,1,0,0,0,0,20,85.0,9.0,9.0,9.0,9.0,9.0,8.0,1,0,0,1,0,0,0,0,1,0,1,0,2,3.73,47.667770000000004,-122.32513999999999,3054.0,158.0,61.0,112.78781038374717
8496,0.0,98105.0,1.0,0.0,1.0,1,0,0,0,0,103.0,0.0,159.0,2,0.0,2,1125,1,0,0,0,157,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,0,1,0,1,0,1,0,50,1.0,47.66189,-122.27493,860.0,442.0,4.0,112.78781038374717
8497,0.0,98105.0,2.5,1.0,1.0,1,0,0,0,0,80.0,0.0,50.0,1,0.0,2,55,1,0,0,0,0,4,70.0,10.0,8.0,10.0,10.0,10.0,9.0,1,0,0,0,1,0,0,0,1,0,1,0,6,0.87,47.66448,-122.3181,162.0,135.0,82.0,112.78781038374717
8498,0.0,98105.0,1.0,0.0,1.0,1,0,0,0,0,180.0,0.0,75.0,1,0.0,1,1125,1,19,30,55,141,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0.82,47.65493,-122.28057,2102.0,107.0,32.0,112.78781038374717
8499,1.0,98105.0,1.0,2.0,1.0,1,0,0,0,0,54.0,0.0,18.0,1,19.0,1,4,1,28,58,88,88,37,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,1,0,0,0,1,0,1,0,2,7.03,47.66711,-122.31992,1626.0,155.0,18.0,112.78781038374717
8500,0.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,60.0,500.0,50.0,1,5.0,30,1125,1,0,0,0,60,1,80.0,6.0,8.0,10.0,10.0,10.0,10.0,1,0,1,0,0,0,0,0,1,0,1,0,6,0.36,47.659690000000005,-122.31483,639.0,80.0,82.0,112.78781038374717
8501,1.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,59.0,0.0,17.0,1,0.0,1,33,1,10,27,46,300,40,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,1,0,0,0,0,1,0,1,0,3,7.95,47.66488,-122.32483,465.0,148.0,7.0,112.78781038374717
8502,0.0,98105.0,1.0,0.0,1.0,1,0,0,0,0,68.0,100.0,50.0,1,0.0,2,1125,1,0,0,0,0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0,0,0,1,0,1,0,5,1.05,47.67022,-122.31246999999999,173.0,111.0,93.0,112.78781038374717
8503,1.0,98105.0,1.0,1.0,2.0,1,0,0,0,0,95.0,0.0,50.0,1,0.0,7,120,1,30,41,59,59,3,87.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0,1,0,0,0,0,0,1,0,1,0,2,0.85,47.66851,-122.30738999999998,2563.0,103.0,38.0,112.78781038374717
8504,0.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,125.0,0.0,100.0,1,0.0,7,1125,1,8,19,19,19,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0,0,0,1,0,1,0,4,1.0,47.6619,-122.26872,1744.0,442.0,4.0,112.78781038374717
8505,0.0,98105.0,2.5,1.0,1.0,1,0,0,0,0,80.0,0.0,50.0,1,0.0,2,55,1,0,0,0,142,4,75.0,10.0,9.0,10.0,9.0,8.0,7.0,1,0,0,0,1,0,0,0,1,0,1,0,6,0.87,47.66218,-122.26865,162.0,135.0,94.0,112.78781038374717
8506,0.0,98105.0,2.5,1.0,1.0,1,0,0,0,0,80.0,0.0,50.0,1,0.0,2,55,1,0,0,0,142,1,100.0,10.0,8.0,10.0,10.0,10.0,8.0,1,0,0,0,1,0,0,0,1,0,1,0,6,0.34,47.661770000000004,-122.26786000000001,162.0,85.0,87.0,112.78781038374717
8507,0.0,98105.0,2.5,1.0,1.0,1,0,0,0,0,70.0,0.0,50.0,1,0.0,3,55,1,0,0,0,142,4,90.0,9.0,10.0,10.0,10.0,9.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,6,0.93,47.662459999999996,-122.26888000000001,162.0,126.0,118.0,112.78781038374717
8508,0.0,98105.0,2.5,1.0,1.0,1,0,0,0,0,70.0,0.0,50.0,1,0.0,2,55,1,0,0,0,142,3,93.0,9.0,10.0,10.0,10.0,10.0,9.0,1,0,0,0,1,0,0,0,1,0,1,0,6,0.65,47.661640000000006,-122.26879,162.0,136.0,89.0,112.78781038374717
8509,0.0,98105.0,2.5,1.0,1.0,1,0,0,0,0,70.0,0.0,50.0,1,0.0,2,55,1,0,0,0,142,2,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,0,0,1,0,0,0,1,0,1,0,6,0.43,47.66185,-122.26799999999999,162.0,135.0,105.0,112.78781038374717
8510,0.0,98105.0,1.0,1.0,0.0,1,0,0,0,0,109.0,0.0,0.0,1,0.0,1,28,1,10,10,10,31,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,6,1.0,47.65883,-122.31674,153.0,442.0,4.0,112.78781038374717
8511,1.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,63.0,0.0,15.0,1,0.0,1,1125,1,20,34,64,154,9,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1,0,1,0,0,0,0,1,0,1,0,2,2.78,47.66028,-122.32489,967.0,94.0,11.0,112.78781038374717
8512,0.0,98105.0,1.0,1.0,0.0,1,0,0,0,0,89.0,0.0,0.0,1,0.0,1,28,1,5,21,22,43,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,6,1.0,47.65886,-122.31703,153.0,442.0,4.0,112.78781038374717
8513,0.0,98105.0,1.0,1.0,2.0,1,0,0,0,0,109.0,0.0,0.0,1,0.0,1,28,1,0,0,0,20,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,6,1.0,47.65933,-122.31702,153.0,442.0,4.0,112.78781038374717
8514,0.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,129.0,0.0,0.0,1,0.0,1,28,1,0,0,0,21,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,6,1.0,47.657779999999995,-122.3168,153.0,442.0,4.0,112.78781038374717
8515,0.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,89.0,0.0,0.0,1,0.0,1,28,1,6,6,6,27,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,6,1.0,47.6591,-122.31669,153.0,442.0,4.0,112.78781038374717
8516,0.0,98105.0,1.0,1.0,2.0,1,0,0,0,0,89.0,0.0,0.0,1,0.0,1,28,1,9,9,9,30,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,6,1.0,47.65749,-122.31764,153.0,442.0,4.0,112.78781038374717
8517,0.0,98105.0,1.0,1.0,0.0,1,0,0,0,0,159.0,0.0,0.0,1,0.0,1,28,1,30,40,40,65,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,8,1.0,47.660109999999996,-122.31676000000002,153.0,442.0,4.0,112.78781038374717
8518,0.0,98105.0,1.0,1.0,0.0,1,0,0,0,0,169.0,0.0,0.0,1,0.0,1,28,1,23,33,33,58,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,8,1.0,47.66065,-122.31761999999999,153.0,442.0,4.0,112.78781038374717
8519,0.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,149.0,0.0,0.0,1,0.0,1,28,1,21,31,31,58,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,8,1.0,47.6602,-122.31713,153.0,442.0,4.0,112.78781038374717
8520,0.0,98105.0,1.0,1.0,0.0,1,0,0,0,0,109.0,0.0,0.0,1,0.0,1,28,1,7,17,18,44,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,8,1.0,47.658429999999996,-122.31683000000001,153.0,442.0,4.0,112.78781038374717
8521,0.0,98105.0,1.0,1.0,2.0,1,0,0,0,0,129.0,0.0,0.0,1,0.0,1,28,1,30,40,40,140,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,8,1.0,47.66005,-122.31658,153.0,442.0,4.0,112.78781038374717
8522,0.0,98105.0,1.0,1.0,2.0,1,0,0,0,0,129.0,0.0,0.0,1,0.0,1,28,1,16,30,30,56,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,8,1.0,47.66002,-122.31828,153.0,442.0,4.0,112.78781038374717
8523,0.0,98105.0,1.0,1.0,2.0,1,0,0,0,0,129.0,0.0,0.0,1,0.0,1,28,1,22,32,32,57,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,8,1.0,47.65906,-122.31653,153.0,442.0,4.0,112.78781038374717
8524,0.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,75.0,0.0,50.0,1,0.0,1,1125,1,0,0,0,166,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0.43,47.66355,-122.31953999999999,1218.0,66.0,68.0,112.78781038374717
8525,1.0,98105.0,4.0,6.0,10.0,1,0,0,0,0,500.0,750.0,250.0,7,20.0,1,1124,1,20,38,50,50,12,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1,1,0,0,0,0,0,1,0,1,0,6,3.46,47.66967,-122.29548999999999,670.0,101.0,10.0,112.78781038374717
8526,0.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,65.0,125.0,0.0,1,10.0,1,4,1,21,48,78,78,13,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,1,0,0,0,1,0,1,0,1,3.79,47.66932,-122.31488999999999,472.0,100.0,11.0,112.78781038374717
8527,0.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,115.0,0.0,50.0,1,0.0,2,1125,1,3,33,63,104,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,1,1.0,47.669959999999996,-122.31005,2265.0,442.0,4.0,112.78781038374717
8528,0.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,35.0,300.0,15.0,1,10.0,1,28,1,20,31,31,31,1,20.0,4.0,2.0,8.0,6.0,6.0,2.0,1,0,1,0,0,0,0,0,1,0,1,0,6,1.0,47.667970000000004,-122.31506,128.0,19.0,21.0,112.78781038374717
8529,0.0,98105.0,1.0,0.0,1.0,1,0,0,0,0,35.0,300.0,15.0,1,10.0,1,28,1,14,14,14,14,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,0,0,0,1,0,1,0,6,2.0,47.6608,-122.32338999999999,127.0,27.0,21.0,112.78781038374717
8530,0.0,98105.0,1.0,0.0,1.0,1,0,0,0,0,76.0,100.0,50.0,1,0.0,2,1125,1,0,0,0,0,1,60.0,4.0,10.0,10.0,10.0,10.0,8.0,0,1,1,0,0,0,0,0,1,0,1,0,5,0.37,47.67075,-122.31445,173.0,77.0,79.0,112.78781038374717
8531,0.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,37.0,300.0,15.0,1,10.0,1,28,1,21,32,32,32,4,85.0,9.0,7.0,9.0,10.0,9.0,8.0,1,0,1,0,0,0,0,0,1,0,1,0,7,3.43,47.66431,-122.31128000000001,198.0,32.0,17.0,112.78781038374717
8532,1.0,98105.0,1.0,3.0,3.0,1,0,0,0,0,175.0,150.0,100.0,4,25.0,3,30,1,13,34,64,219,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0,0,0,1,0,1,0,4,0.77,47.66567,-122.30711000000001,1998.0,36.0,38.0,112.78781038374717
8533,0.0,98105.0,2.0,1.0,1.0,1,0,0,0,0,35.0,300.0,15.0,1,10.0,1,28,1,6,17,17,17,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,0,0,0,1,0,1,0,6,1.0,47.65952,-122.32282,127.0,442.0,4.0,112.78781038374717
8534,0.0,98105.0,2.0,1.0,1.0,1,0,0,0,0,40.0,300.0,15.0,1,10.0,1,28,1,10,21,21,21,1,60.0,6.0,6.0,10.0,10.0,8.0,6.0,1,0,1,0,0,0,0,0,1,0,1,0,6,1.0,47.65996,-122.32279,127.0,24.0,26.0,112.78781038374717
8535,0.0,98105.0,2.0,0.0,1.0,1,0,0,0,0,35.0,300.0,15.0,1,10.0,1,28,1,15,22,22,22,1,60.0,6.0,4.0,10.0,8.0,8.0,4.0,1,0,1,0,0,0,0,0,1,0,1,0,6,1.0,47.659909999999996,-122.32282,127.0,23.0,25.0,112.78781038374717
8536,0.0,98105.0,1.0,2.0,3.0,1,0,0,0,0,75.0,0.0,120.0,6,0.0,1,1125,1,23,53,83,355,2,80.0,8.0,10.0,10.0,7.0,9.0,8.0,1,0,1,0,0,0,0,0,1,0,1,0,1,0.72,47.6667,-122.30411000000001,121.0,80.0,80.0,112.78781038374717
8537,0.0,98105.0,2.0,1.0,1.0,1,0,0,0,0,35.0,300.0,15.0,1,10.0,1,28,1,11,18,18,18,4,85.0,10.0,9.0,9.0,9.0,10.0,10.0,1,0,1,0,0,0,0,0,1,0,1,0,6,3.0,47.65958,-122.32388,127.0,37.0,15.0,112.78781038374717
8538,0.0,98105.0,2.0,1.0,1.0,1,0,0,0,0,35.0,300.0,15.0,1,10.0,1,28,1,16,25,25,25,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,0,0,0,1,0,1,0,6,1.0,47.66089,-122.32336000000001,127.0,14.0,16.0,112.78781038374717
8539,0.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,35.0,300.0,10.0,1,15.0,1,28,1,22,30,30,30,5,72.0,8.0,9.0,10.0,9.0,10.0,10.0,1,0,1,0,0,0,0,0,1,0,1,0,6,5.0,47.66664,-122.31675,128.0,26.0,16.0,112.78781038374717
8540,0.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,35.0,300.0,15.0,1,10.0,1,28,1,17,28,28,28,2,70.0,8.0,7.0,9.0,7.0,9.0,8.0,1,0,1,0,0,0,0,0,1,0,1,0,6,1.87,47.66823,-122.31472,128.0,29.0,27.0,112.78781038374717
8541,0.0,98105.0,1.0,0.0,1.0,1,0,0,0,0,35.0,300.0,15.0,1,10.0,1,28,1,0,0,0,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,0,0,0,1,0,1,0,6,1.0,47.66672,-122.31629,128.0,442.0,4.0,112.78781038374717
8542,0.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,35.0,300.0,15.0,1,10.0,1,28,1,5,12,12,12,3,87.0,9.0,9.0,9.0,9.0,10.0,10.0,1,0,1,0,0,0,0,0,1,0,1,0,6,2.57,47.667359999999995,-122.31543,128.0,32.0,15.0,112.78781038374717
8543,0.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,29.0,300.0,15.0,1,10.0,1,28,1,0,0,0,0,1,80.0,10.0,10.0,6.0,8.0,10.0,8.0,1,0,1,0,0,0,0,0,1,0,1,0,6,1.0,47.66792,-122.31483999999999,128.0,15.0,17.0,112.78781038374717
8544,1.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,65.0,0.0,15.0,1,18.0,1,3,1,0,0,0,0,16,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,1,0,0,0,1,0,1,0,2,4.0,47.667390000000005,-122.31975,1626.0,117.0,32.0,112.78781038374717
8545,0.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,37.0,300.0,15.0,1,10.0,1,28,1,25,36,36,36,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,0,0,0,1,0,1,0,7,1.0,47.664120000000004,-122.31126,198.0,442.0,4.0,112.78781038374717
8546,0.0,98105.0,1.0,0.0,1.0,1,0,0,0,0,37.0,300.0,15.0,1,10.0,1,28,1,24,35,35,35,5,80.0,8.0,9.0,10.0,9.0,9.0,8.0,1,0,1,0,0,0,0,0,1,0,1,0,7,3.49,47.66487,-122.31021000000001,198.0,40.0,20.0,112.78781038374717
8547,0.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,37.0,300.0,15.0,1,10.0,1,28,1,18,29,29,29,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,0,0,0,1,0,1,0,7,1.0,47.664390000000004,-122.31113,198.0,15.0,17.0,112.78781038374717
8548,0.0,98105.0,1.0,0.0,1.0,1,0,0,0,0,37.0,300.0,15.0,1,10.0,1,28,1,22,33,33,33,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,0,0,0,1,0,1,0,7,1.0,47.66422,-122.31128000000001,198.0,442.0,4.0,112.78781038374717
8549,1.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,60.0,0.0,12.0,1,0.0,1,1125,1,22,36,66,66,25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,1,0,0,0,0,1,0,1,0,2,7.81,47.660940000000004,-122.32496,967.0,93.0,10.0,112.78781038374717
8550,0.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,300.0,0.0,50.0,1,0.0,1,1125,1,30,60,90,90,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,1,0,0,0,1,0,1,0,1,1.0,47.66905,-122.31088999999999,269.0,442.0,4.0,112.78781038374717
8551,0.0,98105.0,1.0,2.0,2.0,1,0,0,0,0,76.0,0.0,60.0,4,10.0,1,14,1,26,42,72,72,10,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,1,5.36,47.6706,-122.31585,1353.0,53.0,11.0,112.78781038374717
8552,0.0,98105.0,1.0,0.0,1.0,1,0,0,0,0,44.0,0.0,50.0,1,0.0,10,25,1,14,44,74,349,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,1,0,0,0,1,0,1,0,1,1.0,47.66279,-122.321,1012.0,442.0,4.0,112.78781038374717
8553,0.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,53.0,0.0,50.0,1,0.0,20,23,1,0,0,0,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,1,0,0,0,1,0,1,0,1,1.0,47.6705,-122.29831000000001,2612.0,442.0,4.0,112.78781038374717
8554,1.0,98105.0,2.0,4.0,4.0,1,0,0,0,0,250.0,400.0,150.0,1,0.0,1,29,1,24,47,77,160,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,0,0,0,1,0,1,0,2,4.92,47.66411,-122.31875,287.0,58.0,2.0,112.78781038374717
8555,0.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,76.0,0.0,50.0,1,0.0,1,1125,1,3,3,3,3,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,1,1.0,47.66857,-122.3131,1576.0,442.0,4.0,112.78781038374717
8556,0.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,100.0,100.0,50.0,1,10.0,14,180,1,0,0,0,141,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,1,1.0,47.67129,-122.3176,2640.0,442.0,4.0,112.78781038374717
8557,0.0,98105.0,1.0,1.0,2.0,1,0,0,0,0,75.0,200.0,100.0,2,10.0,1,1125,1,5,12,12,12,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,1,3.64,47.66601,-122.27255,1506.0,30.0,10.0,112.78781038374717
8558,1.0,98105.0,1.0,3.0,3.0,1,0,0,0,0,300.0,500.0,100.0,1,0.0,2,1125,1,30,60,90,365,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,1,0,0,0,1,0,1,0,5,0.91,47.66733,-122.30588,1413.0,30.0,32.0,112.78781038374717
8559,0.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,55.0,0.0,25.0,1,5.0,2,1125,1,6,6,6,6,5,80.0,9.0,8.0,9.0,10.0,9.0,8.0,1,0,0,0,1,0,0,0,1,0,1,0,1,5.0,47.66839,-122.3142,475.0,17.0,10.0,112.78781038374717
8560,0.0,98105.0,1.0,1.0,1.0,1,0,0,0,0,65.0,200.0,45.0,2,15.0,7,1125,1,19,27,45,320,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,3,1.0,47.65824,-122.32498999999999,3298.0,442.0,4.0,112.78781038374717
